perimetre,millesime,tarif,rang,taux_taxation,composante_carbone,boucliers_et_aides,prix_quotas_ets,prix_reel_quotas_ets,remboursement_indirect_ets,quantite,unite_tarif,unite_quantite
Carbone,2023,63.049353388,1,63.04935338841463,44.6,0.0,0.0,0.0,0.0,2.879869228,euro/tCO2,MtCO2
Carbone,2023,68.578305126,1,68.57830512631837,0.0,0.0,0.0,0.0,0.0,0.679483723,euro/tCO2,MtCO2
Carbone,2023,70.152680861,1,70.1526808612155,44.6,0.0,0.0,0.0,0.0,2.063815391,euro/tCO2,MtCO2
Carbone,2023,84.947589099,1,84.94758909853249,44.6,0.0,0.0,0.0,0.0,0.179607559,euro/tCO2,MtCO2
Carbone,2023,87.77,1,0.0,0.0,0.0,87.77,0.0,0.0,38.390641457,euro/tCO2,MtCO2
Carbone,2023,87.77,2,0.0,0.0,0.0,87.77,27.02,60.75,4.848290911,euro/tCO2,MtCO2
Carbone,2023,87.77,3,0.0,0.0,0.0,87.77,87.77,0.0,3.222936801,euro/tCO2,MtCO2
Carbone,2023,90.378041439,1,7.568062775089124,0.0,-4.960021336193924,87.77,0.0,0.0,14.352787284,euro/tCO2,MtCO2
Carbone,2023,90.378041439,2,7.568062775089124,0.0,-4.960021336193924,87.77,27.02,60.75,7.406744146,euro/tCO2,MtCO2
Carbone,2023,90.378041439,3,7.568062775089124,0.0,-4.960021336193924,87.77,87.77,0.0,3.467244617,euro/tCO2,MtCO2
Carbone,2023,90.859304258,1,3.089304257528557,0.0,0.0,87.77,0.0,0.0,0.081104102,euro/tCO2,MtCO2
Carbone,2023,90.859304258,2,3.089304257528557,0.0,0.0,87.77,87.77,0.0,0.032772045,euro/tCO2,MtCO2
Carbone,2023,91.042827283,1,3.272827282728273,0.0,0.0,87.77,0.0,0.0,0.007126197,euro/tCO2,MtCO2
Carbone,2023,91.042827283,2,3.272827282728273,0.0,0.0,87.77,87.77,0.0,0.002540064,euro/tCO2,MtCO2
Carbone,2023,91.264244773,1,3.494244773314541,0.0,0.0,87.77,0.0,0.0,0.202920329,euro/tCO2,MtCO2
Carbone,2023,91.264244773,2,3.494244773314541,0.0,0.0,87.77,87.77,0.0,0.069991513,euro/tCO2,MtCO2
Carbone,2023,112.572314666,1,112.5723146657124,0.0,0.0,0.0,0.0,0.0,0.406595197,euro/tCO2,MtCO2
Carbone,2023,114.966016771,1,27.19601677148847,14.27802993722839,0.0,87.77,0.0,0.0,0.266832118,euro/tCO2,MtCO2
Carbone,2023,114.966016771,2,27.19601677148847,14.27802993722839,0.0,87.77,87.77,0.0,0.050610981,euro/tCO2,MtCO2
Carbone,2023,129.44413515,1,41.67413514966839,42.2162270183853,0.0,87.77,0.0,0.0,0.664536682,euro/tCO2,MtCO2
Carbone,2023,129.44413515,2,41.67413514966839,42.2162270183853,0.0,87.77,87.77,0.0,0.03271892,euro/tCO2,MtCO2
Carbone,2023,132.481538462,1,44.71153846153846,44.6,0.0,87.77,0.0,0.0,0.1201502,euro/tCO2,MtCO2
Carbone,2023,132.481538462,2,44.71153846153846,44.6,0.0,87.77,87.77,0.0,0.028273725,euro/tCO2,MtCO2
Carbone,2023,145.994488579,1,58.2244885787559,44.6,0.0,87.77,0.0,0.0,0.135791993,euro/tCO2,MtCO2
Carbone,2023,145.994488579,2,58.2244885787559,44.6,0.0,87.77,87.77,0.0,0.038198477,euro/tCO2,MtCO2
Carbone,2023,146.083079859,1,146.0830798592473,0.0,0.0,0.0,0.0,0.0,1.990790749,euro/tCO2,MtCO2
Carbone,2023,150.788237077,1,150.7882370774595,44.6,0.0,0.0,0.0,0.0,1.433962955,euro/tCO2,MtCO2
Carbone,2023,150.819353388,1,63.04935338841463,44.6,0.0,87.77,0.0,0.0,0.062697401,euro/tCO2,MtCO2
Carbone,2023,150.819353388,2,63.04935338841463,44.6,0.0,87.77,87.77,0.0,0.016769136,euro/tCO2,MtCO2
Carbone,2023,154.785994604,1,154.7859946038754,0.0,0.0,0.0,0.0,0.0,0.045009956,euro/tCO2,MtCO2
Carbone,2023,157.922680861,1,70.1526808612155,44.6,0.0,87.77,0.0,0.0,0.089952647,euro/tCO2,MtCO2
Carbone,2023,157.922680861,2,70.1526808612155,44.6,0.0,87.77,87.77,0.0,0.073254658,euro/tCO2,MtCO2
Carbone,2023,168.448440389,1,168.4484403888591,0.0,0.0,0.0,0.0,0.0,21.1107837,euro/tCO2,MtCO2
Carbone,2023,221.417069243,1,221.4170692431562,44.6,0.0,0.0,0.0,0.0,1.739753532,euro/tCO2,MtCO2
Carbone,2023,225.442834138,1,225.4428341384863,44.6,0.0,0.0,0.0,0.0,8.246557748,euro/tCO2,MtCO2
Carbone,2023,226.449275362,1,226.4492753623189,44.6,0.0,0.0,0.0,0.0,44.866178989,euro/tCO2,MtCO2
Carbone,2023,233.494363929,1,233.4943639291466,44.6,0.0,0.0,0.0,0.0,6.103667038,euro/tCO2,MtCO2
Carbone,2023,252.989642185,1,252.9896421845575,44.6,0.0,0.0,0.0,0.0,0.093839942,euro/tCO2,MtCO2
Carbone,2023,253.554613936,1,253.5546139359699,44.6,0.0,0.0,0.0,0.0,0.498558012,euro/tCO2,MtCO2
Carbone,2023,254.576943772,1,254.576943771859,44.6,0.0,0.0,0.0,0.0,0.005095736,euro/tCO2,MtCO2
Carbone,2023,257.415254237,1,257.4152542372882,44.6,0.0,0.0,0.0,0.0,0.118456844,euro/tCO2,MtCO2
Carbone,2023,258.36023675,1,258.3602367500673,44.6,0.0,0.0,0.0,0.0,0.03038576,euro/tCO2,MtCO2
Carbone,2023,260.556228141,1,260.5562281409739,44.6,0.0,0.0,0.0,0.0,0.040830246,euro/tCO2,MtCO2
Carbone,2023,261.121199892,1,261.1211998923864,44.6,0.0,0.0,0.0,0.0,0.209633096,euro/tCO2,MtCO2
Carbone,2023,264.981840194,1,264.9818401937047,44.6,0.0,0.0,0.0,0.0,0.036963103,euro/tCO2,MtCO2
Carbone,2023,282.68770015,1,282.68770015045,44.6,0.0,0.0,0.0,0.0,0.521639733,euro/tCO2,MtCO2
Carbone,2023,288.313251165,1,288.3132511650724,44.6,0.0,0.0,0.0,0.0,2.235615721,euro/tCO2,MtCO2
Carbone,2023,288.957106941,1,288.9571069413785,44.6,0.0,0.0,0.0,0.0,11.877502357,euro/tCO2,MtCO2
Carbone,2023,290.122179299,1,290.1221792985038,44.6,0.0,0.0,0.0,0.0,0.187944187,euro/tCO2,MtCO2
Carbone,2023,293.356788079,1,293.3567880794702,44.6,0.0,0.0,0.0,0.0,2.822081689,euro/tCO2,MtCO2
Carbone,2023,294.433713515,1,294.4337135148393,44.6,0.0,0.0,0.0,0.0,1.120706899,euro/tCO2,MtCO2
Carbone,2023,296.936319598,1,296.9363195977434,44.6,0.0,0.0,0.0,0.0,1.505927069,euro/tCO2,MtCO2
Carbone,2023,297.580175374,1,297.5801753740496,44.6,0.0,0.0,0.0,0.0,7.731821,euro/tCO2,MtCO2
Carbone,2023,301.979856512,1,301.9798565121413,44.6,0.0,0.0,0.0,0.0,1.363296636,euro/tCO2,MtCO2
Carbone,2024*,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,114.649307869,euro/tCO2,MtCO2
Carbone,2024*,0.594729345,1,0.5947293447293448,0.0,0.0,0.0,0.0,0.0,0.059636117,euro/tCO2,MtCO2
Carbone,2024*,2.688653881,1,2.688653880623768,0.0,0.0,0.0,0.0,0.0,0.3922408,euro/tCO2,MtCO2
Carbone,2024*,3.731656184,1,3.731656184486373,0.0,0.0,0.0,0.0,0.0,0.805403094,euro/tCO2,MtCO2
Carbone,2024*,4.08,1,4.08,0.0,0.0,0.0,0.0,0.0,1.449681971,euro/tCO2,MtCO2
Carbone,2024*,7.242990654,1,7.242990654205608,40.4766540452977,0.0,0.0,0.0,0.0,0.102910043,euro/tCO2,MtCO2
Carbone,2024*,7.568062775,1,7.568062775089124,0.0,0.0,0.0,0.0,0.0,0.0370225,euro/tCO2,MtCO2
Carbone,2024*,7.673267327,1,7.673267326732674,40.4766540452977,0.0,0.0,0.0,0.0,0.010157176,euro/tCO2,MtCO2
Carbone,2024*,7.966381869,1,7.966381868514868,7.0,0.0,0.0,0.0,0.0,1.712459786,euro/tCO2,MtCO2
Carbone,2024*,8.192389006,1,8.192389006342495,40.4766540452977,0.0,0.0,0.0,0.0,0.254922792,euro/tCO2,MtCO2
Carbone,2024*,14.386621653,1,14.38662165269982,0.0,0.0,0.0,0.0,0.0,8.577270395,euro/tCO2,MtCO2
Carbone,2024*,16.5,1,0.0,0.0,0.0,16.5,0.0,0.0,8.027779603,euro/tCO2,MtCO2
Carbone,2024*,26.040110733,1,26.04011073270798,26.0401107,0.0,0.0,0.0,0.0,1.216652673,euro/tCO2,MtCO2
Carbone,2024*,26.798906397,1,26.79890639681842,14.27802993722839,0.0,0.0,0.0,0.0,1.420029053,euro/tCO2,MtCO2
Carbone,2024*,27.196016771,1,27.19601677148847,14.27802993722839,0.0,0.0,0.0,0.0,0.753542701,euro/tCO2,MtCO2
Carbone,2024*,29.05,1,29.05,0.0,0.0,0.0,0.0,0.0,11.383878982,euro/tCO2,MtCO2
Carbone,2024*,44.711538462,1,44.71153846153846,44.6,0.0,0.0,0.0,0.0,0.075588538,euro/tCO2,MtCO2
Carbone,2024*,57.374307147,1,57.37430714708677,44.6,0.0,0.0,0.0,0.0,6.704474028,euro/tCO2,MtCO2
Carbone,2024*,58.224488579,1,58.2244885787559,44.6,0.0,0.0,0.0,0.0,5.039768053,euro/tCO2,MtCO2
Carbone,2024*,65.97,1,0.0,0.0,0.0,65.97,0.0,0.0,38.390641457,euro/tCO2,MtCO2
Carbone,2024*,65.97,2,0.0,0.0,0.0,65.97,0.1424999999999983,65.8275,4.736410751,euro/tCO2,MtCO2
Carbone,2024*,65.97,3,0.0,0.0,0.0,65.97,65.97,0.0,3.334816961,euro/tCO2,MtCO2
Carbone,2024*,67.098755419,1,80.31591079957197,44.6,-13.21715538064967,0.0,0.0,0.0,21.114603321,euro/tCO2,MtCO2
Carbone,2024*,68.578305126,1,68.57830512631837,0.0,0.0,0.0,0.0,0.0,0.679483723,euro/tCO2,MtCO2
Carbone,2024*,70.05,1,4.08,0.0,0.0,65.97,0.1424999999999983,65.8275,4.343134373,euro/tCO2,MtCO2
Carbone,2024*,70.05,2,4.08,0.0,0.0,65.97,0.0,0.0,2.625023054,euro/tCO2,MtCO2
Carbone,2024*,70.05,3,4.08,0.0,0.0,65.97,65.97,0.0,0.102590462,euro/tCO2,MtCO2
Carbone,2024*,73.212990654,1,7.242990654205608,40.4766540452977,0.0,65.97,0.0,0.0,0.081104102,euro/tCO2,MtCO2
Carbone,2024*,73.212990654,2,7.242990654205608,40.4766540452977,0.0,65.97,65.97,0.0,0.032772045,euro/tCO2,MtCO2
Carbone,2024*,73.538062775,1,7.568062775089124,0.0,0.0,65.97,0.0,0.0,14.352787284,euro/tCO2,MtCO2
Carbone,2024*,73.538062775,2,7.568062775089124,0.0,0.0,65.97,0.1424999999999983,65.8275,7.235824592,euro/tCO2,MtCO2
Carbone,2024*,73.538062775,3,7.568062775089124,0.0,0.0,65.97,65.97,0.0,3.63816417,euro/tCO2,MtCO2
Carbone,2024*,73.643267327,1,7.673267326732674,40.4766540452977,0.0,65.97,0.0,0.0,0.007126197,euro/tCO2,MtCO2
Carbone,2024*,73.643267327,2,7.673267326732674,40.4766540452977,0.0,65.97,65.97,0.0,0.002540064,euro/tCO2,MtCO2
Carbone,2024*,73.936381869,1,7.966381868514868,7.0,0.0,65.97,0.0,0.0,0.0,euro/tCO2,MtCO2
Carbone,2024*,73.936381869,2,7.966381868514868,7.0,0.0,65.97,65.97,0.0,0.0,euro/tCO2,MtCO2
Carbone,2024*,74.162389006,1,8.192389006342495,40.4766540452977,0.0,65.97,0.0,0.0,0.202920329,euro/tCO2,MtCO2
Carbone,2024*,74.162389006,2,8.192389006342495,40.4766540452977,0.0,65.97,65.97,0.0,0.069991513,euro/tCO2,MtCO2
Carbone,2024*,81.506044492,1,81.50604449224274,44.6,0.0,0.0,0.0,0.0,13.547414989,euro/tCO2,MtCO2
Carbone,2024*,83.116602421,1,83.11660242117782,44.6,0.0,0.0,0.0,0.0,2.879869228,euro/tCO2,MtCO2
Carbone,2024*,84.947589099,1,84.94758909853249,44.6,0.0,0.0,0.0,0.0,0.179607559,euro/tCO2,MtCO2
Carbone,2024*,92.48076579,1,92.48076578994454,44.6,0.0,0.0,0.0,0.0,2.063815391,euro/tCO2,MtCO2
Carbone,2024*,93.166016771,1,27.19601677148847,14.27802993722839,0.0,65.97,0.0,0.0,0.266832118,euro/tCO2,MtCO2
Carbone,2024*,93.166016771,2,27.19601677148847,14.27802993722839,0.0,65.97,65.97,0.0,0.050610981,euro/tCO2,MtCO2
Carbone,2024*,110.681538462,1,44.71153846153846,44.6,0.0,65.97,0.0,0.0,0.1201502,euro/tCO2,MtCO2
Carbone,2024*,110.681538462,2,44.71153846153846,44.6,0.0,65.97,65.97,0.0,0.028273725,euro/tCO2,MtCO2
Carbone,2024*,112.572314666,1,112.5723146657124,0.0,0.0,0.0,0.0,0.0,0.406595197,euro/tCO2,MtCO2
Carbone,2024*,124.194488579,1,58.2244885787559,44.6,0.0,65.97,0.0,0.0,0.135791993,euro/tCO2,MtCO2
Carbone,2024*,124.194488579,2,58.2244885787559,44.6,0.0,65.97,65.97,0.0,0.038198477,euro/tCO2,MtCO2
Carbone,2024*,146.083079859,1,146.0830798592473,0.0,0.0,0.0,0.0,0.0,1.990790749,euro/tCO2,MtCO2
Carbone,2024*,147.476044492,1,81.50604449224274,44.6,0.0,65.97,0.0,0.0,0.664536682,euro/tCO2,MtCO2
Carbone,2024*,147.476044492,2,81.50604449224274,44.6,0.0,65.97,65.97,0.0,0.03271892,euro/tCO2,MtCO2
Carbone,2024*,149.086602421,1,83.11660242117782,44.6,0.0,65.97,0.0,0.0,0.062697401,euro/tCO2,MtCO2
Carbone,2024*,149.086602421,2,83.11660242117782,44.6,0.0,65.97,65.97,0.0,0.016769136,euro/tCO2,MtCO2
Carbone,2024*,150.788237077,1,150.7882370774595,44.6,0.0,0.0,0.0,0.0,1.433962955,euro/tCO2,MtCO2
Carbone,2024*,154.785994604,1,154.7859946038754,0.0,0.0,0.0,0.0,0.0,0.045009956,euro/tCO2,MtCO2
Carbone,2024*,158.45076579,1,92.48076578994454,44.6,0.0,65.97,0.0,0.0,0.089952647,euro/tCO2,MtCO2
Carbone,2024*,158.45076579,2,92.48076578994454,44.6,0.0,65.97,65.97,0.0,0.073254658,euro/tCO2,MtCO2
Carbone,2024*,168.448440389,1,168.4484403888591,0.0,0.0,0.0,0.0,0.0,21.1107837,euro/tCO2,MtCO2
Carbone,2024*,221.417069243,1,221.4170692431562,44.6,0.0,0.0,0.0,0.0,1.739753532,euro/tCO2,MtCO2
Carbone,2024*,225.442834138,1,225.4428341384863,44.6,0.0,0.0,0.0,0.0,8.246557748,euro/tCO2,MtCO2
Carbone,2024*,226.449275362,1,226.4492753623189,44.6,0.0,0.0,0.0,0.0,44.866178989,euro/tCO2,MtCO2
Carbone,2024*,233.494363929,1,233.4943639291466,44.6,0.0,0.0,0.0,0.0,6.103667038,euro/tCO2,MtCO2
Carbone,2024*,252.989642185,1,252.9896421845575,44.6,0.0,0.0,0.0,0.0,0.093839942,euro/tCO2,MtCO2
Carbone,2024*,253.554613936,1,253.5546139359699,44.6,0.0,0.0,0.0,0.0,0.498558012,euro/tCO2,MtCO2
Carbone,2024*,254.576943772,1,254.576943771859,44.6,0.0,0.0,0.0,0.0,0.005095736,euro/tCO2,MtCO2
Carbone,2024*,257.415254237,1,257.4152542372882,44.6,0.0,0.0,0.0,0.0,0.118456844,euro/tCO2,MtCO2
Carbone,2024*,258.36023675,1,258.3602367500673,44.6,0.0,0.0,0.0,0.0,0.03038576,euro/tCO2,MtCO2
Carbone,2024*,260.556228141,1,260.5562281409739,44.6,0.0,0.0,0.0,0.0,0.040830246,euro/tCO2,MtCO2
Carbone,2024*,261.121199892,1,261.1211998923864,44.6,0.0,0.0,0.0,0.0,0.209633096,euro/tCO2,MtCO2
Carbone,2024*,264.981840194,1,264.9818401937047,44.6,0.0,0.0,0.0,0.0,0.036963103,euro/tCO2,MtCO2
Carbone,2024*,286.888749842,1,286.8887498415936,44.6,0.0,0.0,0.0,0.0,0.521639733,euro/tCO2,MtCO2
Carbone,2024*,288.313251165,1,288.3132511650724,44.6,0.0,0.0,0.0,0.0,2.235615721,euro/tCO2,MtCO2
Carbone,2024*,288.957106941,1,288.9571069413785,44.6,0.0,0.0,0.0,0.0,11.877502357,euro/tCO2,MtCO2
Carbone,2024*,290.122179299,1,290.1221792985038,44.6,0.0,0.0,0.0,0.0,0.187944187,euro/tCO2,MtCO2
Carbone,2024*,293.356788079,1,293.3567880794702,44.6,0.0,0.0,0.0,0.0,2.822081689,euro/tCO2,MtCO2
Carbone,2024*,294.433713515,1,294.4337135148393,44.6,0.0,0.0,0.0,0.0,1.120706899,euro/tCO2,MtCO2
Carbone,2024*,296.936319598,1,296.9363195977434,44.6,0.0,0.0,0.0,0.0,1.505927069,euro/tCO2,MtCO2
Carbone,2024*,297.580175374,1,297.5801753740496,44.6,0.0,0.0,0.0,0.0,7.731821,euro/tCO2,MtCO2
Carbone,2024*,301.979856512,1,301.9798565121413,44.6,0.0,0.0,0.0,0.0,1.363296636,euro/tCO2,MtCO2
Energie,2017,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,395.025492094,euro/MWh,TWh
Energie,2017,0.0,2,0.0,2.724248112023177,0.0,0.0,0.0,0.0,16.425542838,euro/MWh,TWh
Energie,2017,0.119,1,0.119,0.0,0.0,0.0,0.0,0.0,2.2157805,euro/MWh,TWh
Energie,2017,0.167,1,0.167,0.0,0.0,0.0,0.0,0.0,0.222227778,euro/MWh,TWh
Energie,2017,0.5,1,0.5,0.0,0.0,0.0,0.0,0.0,12.878453499,euro/MWh,TWh
Energie,2017,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,5.53917381,euro/MWh,TWh
Energie,2017,1.101574659,1,0.0,0.0,0.0,1.101574658995131,0.0,0.0,33.930389007,euro/MWh,TWh
Energie,2017,1.101574659,2,0.0,0.0,0.0,1.101574658995131,1.101574658995131,0.0,3.55021163,euro/MWh,TWh
Energie,2017,1.101574659,3,0.0,2.724248112023177,0.0,1.101574658995131,0.0,0.0,1.728180976,euro/MWh,TWh
Energie,2017,1.101574659,4,0.0,2.724248112023177,0.0,1.101574658995131,1.101574658995131,0.0,0.245467405,euro/MWh,TWh
Energie,2017,1.159563212,1,0.0,0.0,0.0,1.159563211798837,0.0,0.0,34.159206431,euro/MWh,TWh
Energie,2017,1.159563212,2,0.0,0.0,0.0,1.159563211798837,1.159563211798837,0.0,1.224316205,euro/MWh,TWh
Energie,2017,1.19,1,1.19,0.0,0.0,0.0,0.0,0.0,2.350425502,euro/MWh,TWh
Energie,2017,1.52,1,1.52,0.0,0.0,0.0,0.0,0.0,0.172596377,euro/MWh,TWh
Energie,2017,1.523498538,1,0.0,0.0,0.0,1.523498537817795,1.523498537817795,0.0,8.075049265,euro/MWh,TWh
Energie,2017,1.523498538,2,0.0,0.0,0.0,1.523498537817795,0.0,0.0,7.758128695,euro/MWh,TWh
Energie,2017,1.548855539,1,0.0,0.0,0.0,1.548855539402211,0.0,0.0,12.656353472,euro/MWh,TWh
Energie,2017,1.548855539,2,0.0,0.0,0.0,1.548855539402211,1.548855539402211,0.0,0.701757162,euro/MWh,TWh
Energie,2017,1.6,1,1.6,1.405908,0.0,0.0,0.0,0.0,2.274904288,euro/MWh,TWh
Energie,2017,1.621185347,1,0.0,0.0,0.0,1.621185347200382,0.0,0.0,1.827531815,euro/MWh,TWh
Energie,2017,1.621185347,2,0.0,0.0,0.0,1.621185347200382,1.621185347200382,0.0,0.036116336,euro/MWh,TWh
Energie,2017,1.716793714,1,0.0,0.0,0.0,1.716793713830147,0.0,0.0,26.309479941,euro/MWh,TWh
Energie,2017,1.716793714,2,0.0,0.0,0.0,1.716793713830147,1.716793713830147,0.0,2.255694858,euro/MWh,TWh
Energie,2017,1.966206844,1,0.0,0.0,0.0,1.966206844168668,0.0,0.0,5.629303484,euro/MWh,TWh
Energie,2017,1.966206844,2,0.0,0.0,0.0,1.966206844168668,1.966206844168668,0.0,0.206191536,euro/MWh,TWh
Energie,2017,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,11.375468986,euro/MWh,TWh
Energie,2017,2.09922718,1,0.0,0.0,0.0,2.099227180349212,0.0,0.0,0.07126634,euro/MWh,TWh
Energie,2017,2.09922718,2,0.0,0.0,0.0,2.099227180349212,2.099227180349212,0.0,0.001848098,euro/MWh,TWh
Energie,2017,2.223933746,1,0.0,0.0,0.0,2.223933745518472,0.0,0.0,2.127372957,euro/MWh,TWh
Energie,2017,2.223933746,2,0.0,0.0,0.0,2.223933745518472,2.223933745518472,0.0,0.095649051,euro/MWh,TWh
Energie,2017,2.5,1,2.5,0.0,0.0,0.0,0.0,0.0,3.645078977,euro/MWh,TWh
Energie,2017,2.679563212,1,1.52,0.0,0.0,1.159563211798837,0.0,0.0,46.994651668,euro/MWh,TWh
Energie,2017,2.679563212,2,1.52,0.0,0.0,1.159563211798837,1.159563211798837,0.0,9.677378648,euro/MWh,TWh
Energie,2017,2.759563212,1,1.6,1.405908,0.0,1.159563211798837,0.0,0.0,0.0,euro/MWh,TWh
Energie,2017,2.759563212,2,1.6,1.405908,0.0,1.159563211798837,1.159563211798837,0.0,0.0,euro/MWh,TWh
Energie,2017,3.156206844,1,1.19,0.0,0.0,1.966206844168668,0.0,0.0,2.250316256,euro/MWh,TWh
Energie,2017,3.156206844,2,1.19,0.0,0.0,1.966206844168668,1.966206844168668,0.0,1.703611902,euro/MWh,TWh
Energie,2017,3.28922718,1,1.19,0.0,0.0,2.099227180349212,0.0,0.0,0.068404839,euro/MWh,TWh
Energie,2017,3.28922718,2,1.19,0.0,0.0,2.099227180349212,2.099227180349212,0.0,0.017826495,euro/MWh,TWh
Energie,2017,3.413933746,1,1.19,0.0,0.0,2.223933745518472,0.0,0.0,0.36229936,euro/MWh,TWh
Energie,2017,3.413933746,2,1.19,0.0,0.0,2.223933745518472,2.223933745518472,0.0,0.149658113,euro/MWh,TWh
Energie,2017,3.86,1,3.86,0.0,0.0,0.0,0.0,0.0,25.439142748,euro/MWh,TWh
Energie,2017,5.0,1,5.0,0.0,0.0,0.0,0.0,0.0,14.902632423,euro/MWh,TWh
Energie,2017,5.5,1,5.5,0.0,0.0,0.0,0.0,0.0,1.673678567,euro/MWh,TWh
Energie,2017,5.88,1,5.88,6.125742,0.0,0.0,0.0,0.0,237.694882463,euro/MWh,TWh
Energie,2017,5.99,1,5.99,6.125742,0.0,0.0,0.0,0.0,4.453986347,euro/MWh,TWh
Energie,2017,7.039563212,1,5.88,6.125742,0.0,1.159563211798837,0.0,0.0,26.772143786,euro/MWh,TWh
Energie,2017,7.039563212,2,5.88,6.125742,0.0,1.159563211798837,1.159563211798837,0.0,2.704192524,euro/MWh,TWh
Energie,2017,7.5,1,7.5,0.0,0.0,0.0,0.0,0.0,32.231630311,euro/MWh,TWh
Energie,2017,8.586,1,8.586,8.5644,0.0,0.0,0.0,0.0,0.558257452,euro/MWh,TWh
Energie,2017,10.207185347,1,8.586,8.5644,0.0,1.621185347200382,0.0,0.0,1.42839665,euro/MWh,TWh
Energie,2017,10.207185347,2,8.586,8.5644,0.0,1.621185347200382,1.621185347200382,0.0,0.258521527,euro/MWh,TWh
Energie,2017,11.89,1,11.89,8.182296,0.0,0.0,0.0,0.0,93.111921503,euro/MWh,TWh
Energie,2017,12.0,1,12.0,0.0,0.0,0.0,0.0,0.0,1.90846273,euro/MWh,TWh
Energie,2017,12.9132,1,12.9132,5.8194,0.0,0.0,0.0,0.0,0.959827326,euro/MWh,TWh
Energie,2017,13.438855539,1,11.89,8.182296,0.0,1.548855539402211,0.0,0.0,0.988999274,euro/MWh,TWh
Energie,2017,13.438855539,2,11.89,8.182296,0.0,1.548855539402211,1.548855539402211,0.0,0.205962943,euro/MWh,TWh
Energie,2017,14.2335,1,14.2335,7.958304,0.0,0.0,0.0,0.0,0.879281914,euro/MWh,TWh
Energie,2017,15.09,1,15.09,8.182296,0.0,0.0,0.0,0.0,3.872474715,euro/MWh,TWh
Energie,2017,16.638855539,1,15.09,8.182296,0.0,1.548855539402211,0.0,0.0,0.097130957,euro/MWh,TWh
Energie,2017,16.638855539,2,15.09,8.182296,0.0,1.548855539402211,1.548855539402211,0.0,0.008055577,euro/MWh,TWh
Energie,2017,25.573,1,25.573,0.0,0.0,0.0,0.0,0.0,168.364585854,euro/MWh,TWh
Energie,2017,30.2,1,30.2,0.0,0.0,0.0,0.0,0.0,1.664669767,euro/MWh,TWh
Energie,2017,31.717,1,31.717,0.0,0.0,0.0,0.0,0.0,161.31533,euro/MWh,TWh
Energie,2017,39.19,1,39.19,0.0,0.0,0.0,0.0,0.0,9.715842371,euro/MWh,TWh
Energie,2017,39.79,1,39.79,8.04834,0.0,0.0,0.0,0.0,3.463727778,euro/MWh,TWh
Energie,2017,40.388,1,40.388,0.0,0.0,0.0,0.0,0.0,0.159356302,euro/MWh,TWh
Energie,2017,43.19,1,43.19,0.0,0.0,0.0,0.0,0.0,81.484112708,euro/MWh,TWh
Energie,2017,44.354,1,44.354,8.04834,0.0,0.0,0.0,0.0,2.102124444,euro/MWh,TWh
Energie,2017,53.07,1,53.07,8.182296,0.0,0.0,0.0,0.0,8.51400363,euro/MWh,TWh
Energie,2017,54.42,1,54.42,8.182296,0.0,0.0,0.0,0.0,275.481376919,euro/MWh,TWh
Energie,2017,56.31,1,56.31,8.182296,0.0,0.0,0.0,0.0,31.797773496,euro/MWh,TWh
Energie,2017,71.717013124,1,71.71701312415145,7.958304,0.0,0.0,0.0,0.0,27.653899822,euro/MWh,TWh
Energie,2017,71.717013124,2,71.71701312415145,9.06948,0.0,0.0,0.0,0.0,1.109929333,euro/MWh,TWh
Energie,2017,72.078515449,1,72.0785154488212,7.958304,0.0,0.0,0.0,0.0,0.762504053,euro/MWh,TWh
Energie,2017,72.078515449,2,72.0785154488212,9.06948,0.0,0.0,0.0,0.0,0.020586024,euro/MWh,TWh
Energie,2017,72.863586061,1,72.86358606124604,7.958304,0.0,0.0,0.0,0.0,6.334331201,euro/MWh,TWh
Energie,2017,72.863586061,2,72.86358606124604,9.06948,0.0,0.0,0.0,0.0,0.25423756,euro/MWh,TWh
Energie,2017,73.2038,1,73.2038,7.958304,0.0,0.0,0.0,0.0,3.496162171,euro/MWh,TWh
Energie,2017,73.2038,2,73.2038,9.06948,0.0,0.0,0.0,0.0,0.094389107,euro/MWh,TWh
Energie,2017,74.024759116,1,74.02475911553667,7.958304,0.0,0.0,0.0,0.0,45.893187753,euro/MWh,TWh
Energie,2017,74.024759116,2,74.02475911553667,9.06948,0.0,0.0,0.0,0.0,1.23902062,euro/MWh,TWh
Energie,2017,75.172255381,1,75.1722553814614,7.958304,0.0,0.0,0.0,0.0,6.405088794,euro/MWh,TWh
Energie,2017,75.172255381,2,75.1722553814614,9.06948,0.0,0.0,0.0,0.0,0.172924076,euro/MWh,TWh
Energie,2018,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,392.29054572,euro/MWh,TWh
Energie,2018,0.119,1,0.119,0.0,0.0,0.0,0.0,0.0,2.550482694,euro/MWh,TWh
Energie,2018,0.167,1,0.167,0.0,0.0,0.0,0.0,0.0,0.222227778,euro/MWh,TWh
Energie,2018,0.5,1,0.5,0.0,0.0,0.0,0.0,0.0,12.860323417,euro/MWh,TWh
Energie,2018,0.712,1,0.712,0.0,0.0,0.0,0.0,0.0,3.312495385,euro/MWh,TWh
