perimetre,millesime,tarif,quantite,taux_taxation,composante_carbone,boucliers_et_aides,prix_quotas_ets,prix_reel_quotas_ets,remboursement_indirect_ets,taux_taxation_net,hors_calculateur,n_sous_cellules,decomposition_homogene,regime_fiscal,regime_fiscal_n,secteur_economique,secteur_economique_n,agents,agents_n,type_de_produit,type_de_produit_n,gaz_a_effet_de_serre,gaz_a_effet_de_serre_n,unite_tarif,unite_quantite
Energie,2023,62.64,24.609263357,62.64,11.9649312,0.0,0.0,0.0,0.0,62.64,0.0,1,True,Gazole - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2023,75.229,9.390475525000001,75.229,11.681152411188148,0.0,0.0,0.0,0.0,75.229,0.0,2,False,E10 - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2023,75.397,49.890235659,75.397,11.681152411181632,0.0,0.0,0.0,0.0,75.397,0.0,2,False,E10 - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2023,75.701,2.7046503239999997,75.70100000000001,11.740463357374965,0.0,0.0,0.0,0.0,75.70100000000001,0.0,3,False,,2,,7,,2,,2,,0,euro/MWh,TWh
Energie,2023,76.545,11.853865931,76.545,11.68115241115979,0.0,0.0,0.0,0.0,76.545,0.0,2,False,E10 - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2023,76.826,4.512236115,76.82599999999998,11.666879921642568,0.0,0.0,0.0,0.0,76.82599999999998,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2023,77.479,6.063225377,77.479,11.666879921647556,0.0,0.0,0.0,0.0,77.479,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2023,77.647,31.130175062000003,77.647,11.666879921690374,0.0,0.0,0.0,0.0,77.647,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2023,78.795,5.488960872000001,78.79499999999999,11.666879921561174,0.0,0.0,0.0,0.0,78.79499999999999,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2024*,-0.997565177,66.77505698,0.5,0.0,-1.497565176622049,0.0,0.0,0.0,-0.997565176622049,0.0,1,True,,7,,2,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2024*,0.0,405.67382986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,,26,,7,,2,,5,,0,euro/MWh,TWh
Energie,2024*,0.167,0.212379334,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.0,1,True,Fioul lourd - Agriculture,1,Agriculture,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2024*,0.5,11.298142857,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,True,,3,,2,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2024*,0.54,2.747495833,0.54,0.0,0.0,0.0,0.0,0.0,0.54,0.0,1,True,Gaz - Agriculture,1,Agriculture,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2024*,0.712,4.221190218,0.712,0.0,0.0,0.0,0.0,0.0,0.712,0.0,1,True,GPL - Agriculture,1,Agriculture,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2024*,1.52,0.009885615,1.52,0.0,0.0,0.0,0.0,0.0,1.52,0.0,1,True,Gaz - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2024*,1.6,5.526985377,1.6,1.405908,0.0,0.0,0.0,0.0,1.6,0.0,1,True,Gaz - Grande consommation et fuite carbone,1,Industrie,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2024*,2.79,1.045279524,2.79,0.0,0.0,0.0,0.0,0.0,2.79,0.0,1,True,Charbon - Grande consommation et quotas ETS,1,,5,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2024*,3.86,30.704063599,3.86,0.0,0.0,0.0,0.0,0.0,3.86,0.0,1,True,Gazole Non Routier - Agriculture,1,Agriculture,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2024*,4.608319264,152.801212237,19.33333333333333,0.0,-14.72501406935523,0.0,0.0,0.0,4.608319263978098,0.0,1,True,Electricité - ménages,1,,2,Ménages,1,Électricité,1,,0,euro/MWh,TWh
Energie,2024*,5.189,11.283213091,5.189,2.724248112023177,0.0,0.0,0.0,0.0,5.189,0.0,1,True,GPL - Combustible,1,,4,,2,Pétrole,1,,0,euro/MWh,TWh
Energie,2024*,5.23,6.153821605,5.23,5.2299999934308,0.0,0.0,0.0,0.0,5.23,0.0,1,True,Gaz - Carburant,1,,2,,2,,2,,0,euro/MWh,TWh
Energie,2024*,11.761048432,148.466869569,18.83333333333333,0.0,-7.072284901318497,0.0,0.0,0.0,11.761048432014832,0.0,1,True,Electricité - entreprises,1,,5,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2024*,12.555,0.269189951,12.555,12.52368,0.0,0.0,0.0,0.0,12.555,0.0,1,True,Fioul lourd - Combustible,1,,3,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2024*,12.587076,28.095664902,0.0,0.0,0.0,12.587076000000001,2.8076957875259256,0.0,0.0,12.587076000000001,2,False,,3,,2,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2024*,13.24967868,20.932139981,0.0,0.0,0.0,13.24967868,0.2050295434936435,0.0,0.0,13.24967868,2,False,,3,Industrie,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2024*,13.715413645,103.59429425,16.37,8.9576424,-2.654586355271203,0.0,0.0,0.0,13.715413644728798,0.0,1,True,Gaz - Combustible,1,Résidentiel ménages,1,Ménages,1,,2,,0,euro/MWh,TWh
Energie,2024*,14.76967868,47.188634809,1.5200000000000002,0.0,0.0,13.249678680000002,2.003937675048177,0.0,1.5200000000000002,13.249678680000002,2,False,Gaz - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2024*,14.84967868,0.0,1.6,1.405908,0.0,13.24967868,6.62483934,0.0,1.6,13.24967868,2,False,Gaz - Grande consommation et fuite carbone,1,Industrie,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2024*,15.62,43.412450039,15.62,11.9649312,0.0,0.0,0.0,0.0,15.62,0.0,1,True,Fioul domestique combustible,1,,6,,2,Pétrole,1,,0,euro/MWh,TWh
Energie,2024*,16.208,0.941339409,16.208,8.50968,0.0,0.0,0.0,0.0,16.208,0.0,1,True,GPL - Carburant,1,,2,,2,Pétrole,1,,0,euro/MWh,TWh
Energie,2024*,16.37,83.973967782,16.37,8.9576424,0.0,0.0,0.0,0.0,16.37,0.0,1,True,Gaz - Combustible,1,,3,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2024*,17.4081636,9.096964529000001,0.0,0.0,0.0,17.4081636,4.853125142726592,0.0,0.0,17.4081636,2,False,Kerosene - Aéronefs,1,Transports entreprises,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2024*,17.69790384,4.668812388,0.0,0.0,0.0,17.69790384,0.035926289355742894,0.0,0.0,17.69790384,2,False,,4,Industrie,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
